sales_id,customer_id ,product_id,sale_date,quantity,price,total_amount
US-2012-130491,BH-11710,OFF-FA-10000134,2/8/2012,1,5.81,5.81
US-2012-130491,BH-11710,OFF-AR-10001149,2/8/2012,2,5.76,11.52
CA-2012-113740,SC-20380,FUR-FU-10000010,8/24/2012,3,14.91,44.73
CA-2011-148425,RF-19345,OFF-BI-10000201,11/30/2011,9,6.642,59.778
CA-2013-144309,CM-12235,OFF-PA-10001776,12/11/2013,2,18.54,37.08
CA-2013-144309,CM-12235,OFF-BI-10003656,12/11/2013,5,679.96,3399.8
CA-2014-151225,JM-15655,FUR-TA-10001539,10/28/2014,1,189.576,189.576
CA-2014-151225,JM-15655,TEC-PH-10004100,10/28/2014,5,71.96,359.8
US-2011-144078,RB-19435,TEC-PH-10001580,11/25/2011,5,539.92,2699.6
US-2011-144078,RB-19435,FUR-CH-10002335,11/25/2011,4,725.344,2901.376
US-2011-144078,RB-19435,OFF-AR-10004707,11/25/2011,3,7.44,22.32
CA-2011-124464,SS-20515,OFF-AP-10000576,7/14/2011,1,39.48,39.48
CA-2012-136805,NM-18445,OFF-AP-10001394,5/23/2012,5,850.5,4252.5
CA-2012-136805,NM-18445,FUR-FU-10003724,5/23/2012,9,75.33,677.97
US-2012-159499,EM-14095,OFF-AP-10002867,11/21/2012,6,325.632,1953.792
US-2012-159499,EM-14095,TEC-AC-10002718,11/21/2012,2,23.344,46.688
US-2012-159499,EM-14095,OFF-LA-10003121,11/21/2012,5,16.52,82.6
CA-2011-162089,MP-17470,OFF-EN-10002230,3/30/2011,5,335.72,1678.6
CA-2011-162089,MP-17470,TEC-PH-10001819,3/30/2011,7,251.944,1763.608
CA-2011-162089,MP-17470,FUR-CH-10002304,3/30/2011,7,127.302,891.114
US-2014-158526,KH-16360,FUR-CH-10002602,12/30/2014,8,1207.84,9662.72
US-2014-158526,KH-16360,OFF-BI-10002414,12/30/2014,1,12.53,12.53
US-2014-158526,KH-16360,OFF-AR-10003696,12/30/2014,1,34.58,34.58
US-2014-158526,KH-16360,FUR-CH-10004495,12/30/2014,1,300.98,300.98
US-2014-158526,KH-16360,FUR-CH-10001270,12/30/2014,3,258.75,776.25
CA-2014-104885,DB-13555,OFF-AR-10001615,3/3/2014,3,59.52,178.56
CA-2014-104885,DB-13555,OFF-EN-10003286,3/3/2014,7,57.96,405.72
CA-2014-104885,DB-13555,FUR-BO-10003660,3/3/2014,2,441.96,883.92
CA-2014-104885,DB-13555,OFF-PA-10002764,3/3/2014,6,68.04,408.24
US-2013-157490,LB-16795,TEC-MA-10001695,10/7/2013,6,703.71,4222.26
US-2013-157490,LB-16795,OFF-BI-10002824,10/7/2013,4,17.904,71.616
US-2013-157490,LB-16795,OFF-BI-10002571,10/7/2013,4,11.976,47.904
US-2013-157490,LB-16795,TEC-AC-10001553,10/7/2013,5,67.96,339.8
CA-2012-161452,CA-11965,FUR-CH-10003973,4/5/2012,3,892.224,2676.672
US-2011-115196,DL-12925,TEC-MA-10002073,9/9/2011,2,1299.99,2599.98
CA-2013-138968,FC-14335,OFF-BI-10003529,3/16/2013,2,4.544,9.088
CA-2013-138968,FC-14335,FUR-CH-10000309,3/16/2013,4,1352.032,5408.128
CA-2012-101889,DB-13120,FUR-TA-10004154,12/27/2012,9,1548.99,13940.91
CA-2012-101889,DB-13120,OFF-EN-10003286,12/27/2012,3,19.872,59.616
CA-2014-110821,CK-12205,TEC-AC-10001552,8/8/2014,3,119.448,358.344
CA-2014-110821,CK-12205,OFF-ST-10002790,8/8/2014,2,118.16,236.32
CA-2012-121552,FW-14395,OFF-AR-10003217,3/22/2012,4,19.56,78.24
CA-2012-107685,JM-15865,FUR-FU-10002813,11/30/2012,4,80.96,323.84
CA-2012-107685,JM-15865,OFF-PA-10003848,11/30/2012,4,25.92,103.68
US-2011-120740,PS-18970,OFF-AP-10000240,4/15/2011,2,106.96,213.92
US-2011-120740,PS-18970,FUR-FU-10004091,4/15/2011,4,187.76,751.04
CA-2014-155740,TC-21475,OFF-BI-10001071,7/31/2014,4,76.776,307.104
CA-2014-146493,CV-12805,OFF-BI-10003676,6/2/2014,5,53.9,269.5
CA-2011-105417,VS-21820,FUR-FU-10004864,1/8/2011,3,76.728,230.184
CA-2011-105417,VS-21820,OFF-BI-10003708,1/8/2011,7,10.43,73.01
US-2014-141509,SC-20575,OFF-AR-10002067,9/30/2014,5,99.2,496
CA-2014-139493,SG-20605,OFF-AR-10003158,9/14/2014,5,15.92,79.6
CA-2011-151967,NB-18580,FUR-FU-10000193,10/22/2011,4,129.92,519.68
US-2013-140158,DR-12940,OFF-BI-10000977,10/5/2013,1,30.4,30.4
US-2013-140158,DR-12940,TEC-CO-10001449,10/5/2013,9,5399.91,48599.19
US-2013-140158,DR-12940,OFF-ST-10000136,10/5/2013,3,119.1,357.3
CA-2012-130974,MA-17560,OFF-PA-10000743,11/27/2012,6,40.08,240.48
CA-2012-130974,MA-17560,OFF-PA-10001019,11/27/2012,3,59.94,179.82
CA-2012-130974,MA-17560,TEC-AC-10003095,11/27/2012,2,259.98,519.96
CA-2012-130974,MA-17560,FUR-BO-10002916,11/27/2012,1,170.98,170.98
CA-2012-130974,MA-17560,FUR-FU-10002506,11/27/2012,3,38.97,116.91
CA-2012-130974,MA-17560,OFF-PA-10003823,11/27/2012,5,154.9,774.5
CA-2012-130974,MA-17560,FUR-TA-10004619,11/27/2012,4,446.068,1784.272
CA-2014-133487,TS-21655,OFF-AP-10001271,5/7/2014,3,152.94,458.82
CA-2011-142951,JG-15115,TEC-AC-10002331,10/8/2011,3,23.472,70.416
CA-2011-133592,KM-16375,OFF-PA-10003228,12/31/2011,4,195.64,782.56
CA-2011-133592,KM-16375,OFF-PA-10002586,12/31/2011,3,14.94,44.82
CA-2011-133592,KM-16375,TEC-AC-10002049,12/31/2011,4,1687.8,6751.2
CA-2011-133592,KM-16375,FUR-BO-10000362,12/31/2011,2,341.96,683.92
CA-2011-133592,KM-16375,FUR-CH-10004218,12/31/2011,6,605.88,3635.28
CA-2012-120782,SD-20485,OFF-AP-10003779,4/28/2012,1,186.732,186.732
CA-2012-120782,SD-20485,OFF-BI-10003527,4/28/2012,3,3812.97,11438.91
CA-2012-116876,TT-21070,OFF-BI-10002897,2/14/2012,9,26.424,237.816
CA-2012-116876,TT-21070,TEC-PH-10002584,2/14/2012,1,625.99,625.99
CA-2013-169838,BB-11545,FUR-TA-10001095,11/26/2013,9,1568.61,14117.49
CA-2013-169838,BB-11545,OFF-BI-10004002,11/26/2013,1,17.3,17.3
CA-2013-169838,BB-11545,TEC-AC-10004518,11/26/2013,8,160,1280
US-2014-128951,RS-19420,OFF-AP-10002191,7/16/2014,3,179.94,539.82
US-2014-128951,RS-19420,FUR-TA-10004575,7/16/2014,3,872.94,2618.82
US-2014-128951,RS-19420,OFF-PA-10003177,7/16/2014,2,12.96,25.92
CA-2011-102330,AI-10855,OFF-LA-10003923,12/29/2011,6,88.8,532.8
CA-2011-102330,AI-10855,TEC-PH-10001051,12/29/2011,4,319.968,1279.872
CA-2013-118899,MC-17275,FUR-CH-10004754,3/23/2013,7,167.888,1175.216
CA-2014-107958,AH-10120,OFF-PA-10000357,7/3/2014,5,163.96,819.8
CA-2014-107958,AH-10120,OFF-BI-10001787,7/3/2014,4,5.232,20.928
CA-2014-151799,BF-11170,TEC-CO-10002313,12/15/2014,2,1199.98,2399.96
CA-2014-151799,BF-11170,OFF-ST-10002790,12/15/2014,1,73.85,73.85
CA-2014-151799,BF-11170,OFF-SU-10001664,12/15/2014,3,25.71,77.13
CA-2014-151799,BF-11170,OFF-FA-10001332,12/15/2014,6,17.28,103.68
CA-2014-151799,BF-11170,FUR-TA-10003473,12/15/2014,2,526.582,1053.164
CA-2013-114601,AA-10480,OFF-PA-10000605,8/27/2013,2,11.56,23.12
CA-2013-114601,AA-10480,TEC-PH-10002170,8/27/2013,3,209.97,629.91
CA-2013-114601,AA-10480,FUR-TA-10004147,8/27/2013,4,447.84,1791.36
CA-2013-114601,AA-10480,TEC-AC-10003911,8/27/2013,3,479.97,1439.91
CA-2013-114601,AA-10480,OFF-AR-10002578,8/27/2013,3,8.64,25.92
CA-2014-100237,SV-20815,OFF-AR-10001761,10/16/2014,2,11.68,23.36
CA-2011-139542,EH-14185,TEC-AC-10001553,10/25/2011,3,40.776,122.328
CA-2011-139542,EH-14185,OFF-BI-10000309,10/25/2011,3,13.698,41.094
US-2012-142811,JL-15850,TEC-PH-10003095,4/2/2012,5,87.8,439
CA-2014-139353,JM-15250,FUR-FU-10001876,10/29/2014,3,77.952,233.856
CA-2014-139353,JM-15250,OFF-ST-10001522,10/29/2014,2,147.184,294.368
CA-2014-139353,JM-15250,OFF-PA-10000300,10/29/2014,3,47.952,143.856
CA-2011-150203,JB-15925,OFF-AP-10001469,12/5/2011,6,250.26,1501.56
US-2014-101518,PB-19105,TEC-AC-10001553,11/4/2014,3,40.776,122.328
CA-2012-149636,SP-20620,OFF-PA-10004041,1/6/2012,5,29.6,148
CA-2012-149636,SP-20620,OFF-BI-10002764,1/6/2012,2,1.938,3.876
US-2014-146213,MC-17605,TEC-AC-10001114,9/10/2014,4,159.96,639.84
CA-2012-108588,BG-11695,OFF-AR-10001615,1/5/2012,3,59.52,178.56
CA-2012-108588,BG-11695,OFF-EN-10000461,1/5/2012,2,17.48,34.96
CA-2012-108588,BG-11695,OFF-BI-10004506,1/5/2012,2,13.168,26.336
US-2014-138086,JO-15550,OFF-AP-10000027,4/17/2014,3,40.74,122.22
CA-2012-139374,AR-10345,FUR-CH-10003981,9/10/2012,1,179.886,179.886
CA-2013-113978,TS-21505,OFF-AP-10003849,9/26/2013,1,286.256,286.256
CA-2013-113978,TS-21505,OFF-ST-10004963,9/26/2013,2,24.224,48.448
CA-2013-113978,TS-21505,OFF-ST-10002574,9/26/2013,3,331.536,994.608
US-2012-150231,JK-15640,OFF-AR-10001761,3/16/2012,3,17.52,52.56
CA-2013-106915,GA-14515,OFF-AR-10000716,11/27/2013,4,17.856,71.424
US-2013-109260,TN-21040,TEC-AC-10002637,9/27/2013,3,431.976,1295.928
CA-2014-104850,TW-21025,FUR-CH-10003774,6/14/2014,4,291.136,1164.544
CA-2014-140508,PA-19060,OFF-EN-10000927,9/19/2014,4,114.848,459.392
CA-2014-143294,JD-15790,OFF-PA-10000743,6/3/2014,2,10.688,21.376
CA-2013-165673,MN-17935,OFF-PA-10000697,5/16/2013,4,15.232,60.928
CA-2014-134418,GM-14500,OFF-AR-10004441,9/16/2014,3,12.42,37.26
US-2013-106313,DG-13300,OFF-PA-10001870,8/23/2013,3,19.44,58.32
CA-2011-105872,JG-15160,OFF-BI-10003684,5/30/2011,4,70.368,281.472
CA-2014-108287,AG-10330,OFF-AR-10001315,12/19/2014,9,12.672,114.048
CA-2014-141103,JF-15355,TEC-PH-10003589,7/31/2014,5,89.95,449.75
CA-2011-154781,SC-20680,OFF-PA-10001609,11/21/2011,2,6.58,13.16
CA-2011-154781,SC-20680,TEC-AC-10000474,11/21/2011,1,94.99,94.99
CA-2012-147816,CM-11935,TEC-PH-10003095,9/24/2012,2,35.12,70.24
CA-2014-105326,KT-16480,OFF-PA-10001639,8/21/2014,4,25.92,103.68
CA-2013-133613,CP-12340,OFF-BI-10002003,6/18/2013,2,7.96,15.92
CA-2013-133613,CP-12340,TEC-PH-10004539,6/18/2013,3,566.97,1700.91
CA-2013-133613,CP-12340,OFF-AR-10003829,6/18/2013,3,9.84,29.52
CA-2012-109113,EK-13795,TEC-AC-10004761,12/19/2012,2,25.488,50.976
CA-2012-156153,CW-11905,OFF-FA-10003472,5/31/2012,6,7.56,45.36
CA-2012-133242,KH-16510,FUR-FU-10003464,6/18/2012,3,60.84,182.52
CA-2012-133242,KH-16510,OFF-ST-10003716,6/18/2012,2,450.04,900.08
CA-2012-133242,KH-16510,OFF-BI-10004002,6/18/2012,2,34.6,69.2
CA-2012-133242,KH-16510,TEC-PH-10002496,6/18/2012,3,467.97,1403.91
CA-2012-133242,KH-16510,OFF-BI-10004826,6/18/2012,2,33.02,66.04
CA-2012-158323,AB-10600,FUR-FU-10001546,11/30/2012,2,17.088,34.176
CA-2012-161795,AH-10075,OFF-AR-10001919,12/21/2012,2,3.008,6.016
CA-2014-100902,CK-12595,OFF-PA-10002558,11/18/2014,7,268.24,1877.68
CA-2014-100902,CK-12595,TEC-AC-10003174,11/18/2014,5,431.16,2155.8
CA-2014-112844,SP-20620,TEC-PH-10003988,11/14/2014,4,43.6,174.4
CA-2014-112844,SP-20620,FUR-FU-10004845,11/14/2014,3,154.95,464.85
CA-2013-158925,JP-15460,OFF-PA-10003072,10/25/2013,3,15.552,46.656
CA-2011-155390,BG-11035,OFF-PA-10003641,12/6/2011,2,42.208,84.416
CA-2014-123071,CC-12550,OFF-PA-10003729,12/4/2014,2,10.368,20.736
CA-2014-156391,SL-20155,OFF-AR-10003251,9/27/2014,1,2.224,2.224
CA-2012-103093,FO-14305,OFF-EN-10003286,2/3/2012,9,74.52,670.68
US-2014-118941,BB-11545,OFF-AR-10004078,8/13/2014,3,17.52,52.56
US-2014-118941,BB-11545,FUR-CH-10002331,8/13/2014,5,1779.9,8899.5
US-2014-118941,BB-11545,OFF-AR-10001953,8/13/2014,5,219.9,1099.5
CA-2012-169299,DO-13435,OFF-AR-10002053,8/24/2012,3,7.152,21.456
CA-2014-154088,LB-16735,OFF-PA-10003651,11/13/2014,5,26.72,133.6
CA-2013-155978,TS-21205,TEC-PH-10002885,8/2/2013,2,1039.728,2079.456
CA-2013-155978,TS-21205,OFF-AP-10002892,8/2/2013,2,45.96,91.92
CA-2013-108196,CS-12505,OFF-BI-10000545,11/26/2013,2,456.588,913.176
CA-2013-108196,CS-12505,TEC-MA-10000418,11/26/2013,5,4499.985,22499.925
CA-2013-108196,CS-12505,TEC-AC-10000926,11/26/2013,3,59.976,179.928
CA-2013-152800,SP-20920,OFF-EN-10001509,4/14/2013,3,6.12,18.36
CA-2011-166961,CD-12790,OFF-AP-10001366,12/27/2011,1,10.98,10.98
CA-2011-166961,CD-12790,OFF-FA-10003485,12/27/2011,3,7.86,23.58
CA-2011-166961,CD-12790,OFF-ST-10004507,12/27/2011,3,51.45,154.35
CA-2011-166961,CD-12790,OFF-BI-10002353,12/27/2011,3,37.056,111.168
CA-2013-139381,RF-19840,OFF-AP-10001271,4/19/2013,4,203.92,815.68
CA-2013-139381,RF-19840,TEC-PH-10004924,4/19/2013,4,29.56,118.24
CA-2012-132136,FO-14305,OFF-BI-10002706,3/8/2012,3,8.568,25.704
CA-2013-162236,ER-13855,OFF-ST-10003442,11/5/2013,2,45.248,90.496
CA-2013-162236,ER-13855,FUR-TA-10002533,11/5/2013,10,876.3,8763
CA-2013-162236,ER-13855,OFF-SU-10003505,11/5/2013,2,185.376,370.752
US-2011-111353,PB-19150,OFF-LA-10002762,11/29/2011,2,25.06,50.12
US-2013-117037,LW-17215,OFF-BI-10000279,5/18/2013,1,2.89,2.89
US-2013-117037,LW-17215,OFF-FA-10000936,5/18/2013,3,7.896,23.688
US-2013-117037,LW-17215,FUR-FU-10004973,5/18/2013,3,22.608,67.824
US-2013-117037,LW-17215,OFF-PA-10000791,5/18/2013,8,30.528,244.224
CA-2014-160801,FG-14260,OFF-BI-10001132,9/20/2014,3,4.842,14.526
CA-2013-108364,BP-11050,OFF-BI-10002012,12/20/2013,5,1.8,9
CA-2014-169362,SP-20860,TEC-AC-10001383,10/13/2014,2,39.984,79.968
CA-2012-127481,JD-15895,OFF-PA-10002036,12/12/2012,5,32.4,162
CA-2012-127481,JD-15895,OFF-PA-10002377,12/12/2012,2,97.88,195.76
CA-2012-112711,FM-14380,TEC-PH-10000526,7/12/2012,4,307.168,1228.672
US-2012-145121,MP-17965,OFF-BI-10001078,10/2/2012,5,26.9,134.5
CA-2014-166184,HR-14830,OFF-EN-10004483,3/25/2014,3,47.01,141.03
CA-2014-166184,HR-14830,TEC-PH-10002624,3/25/2014,1,469.99,469.99
CA-2014-166184,HR-14830,FUR-CH-10003396,3/25/2014,3,207.846,623.538
CA-2014-157413,BW-11065,OFF-ST-10002756,6/2/2014,3,324.744,974.232
CA-2011-143637,MS-17710,FUR-FU-10002813,3/24/2011,2,40.48,80.96
CA-2012-102260,SJ-20125,OFF-LA-10003714,9/22/2012,4,12,48
CA-2012-102260,SJ-20125,OFF-ST-10003716,9/22/2012,4,720.064,2880.256
CA-2012-102260,SJ-20125,OFF-ST-10002289,9/22/2012,1,25.424,25.424
CA-2012-102260,SJ-20125,OFF-AR-10001315,9/22/2012,2,2.816,5.632
CA-2012-102260,SJ-20125,OFF-BI-10000042,9/22/2012,2,3.204,6.408
US-2013-137295,VS-21820,OFF-BI-10004236,1/8/2013,7,30.828,215.796
US-2013-137295,VS-21820,OFF-AR-10001955,1/8/2013,3,47.616,142.848
US-2013-137295,VS-21820,TEC-PH-10004080,1/8/2013,2,108.784,217.568
CA-2013-134334,DK-13090,OFF-PA-10000791,2/14/2013,1,4.77,4.77
CA-2013-134334,DK-13090,OFF-AR-10001770,2/14/2013,3,7.98,23.94
CA-2013-134334,DK-13090,FUR-TA-10002356,2/14/2013,3,550.431,1651.293
CA-2013-134334,DK-13090,FUR-FU-10003274,2/14/2013,6,10.56,63.36
US-2014-109316,MG-17680,FUR-BO-10004834,6/9/2014,2,1497.666,2995.332
US-2014-109316,MG-17680,TEC-PH-10000307,6/9/2014,2,17.52,35.04
CA-2013-138478,DP-13390,OFF-AR-10002240,10/22/2013,3,113.22,339.66
CA-2013-138478,DP-13390,OFF-PA-10001801,10/22/2013,6,35.88,215.28
CA-2013-138478,DP-13390,OFF-BI-10001120,10/22/2013,3,4535.976,13607.928
CA-2014-150469,CJ-12010,OFF-FA-10000611,1/27/2014,8,11.84,94.72
CA-2014-152436,CW-11905,OFF-ST-10000036,12/9/2014,6,592.74,3556.44
CA-2013-169334,GW-14605,OFF-ST-10004950,10/22/2013,9,111.672,1005.048
US-2011-115413,PP-18955,OFF-AR-10003770,8/26/2011,3,8.64,25.92
US-2011-115413,PP-18955,TEC-AC-10002800,8/26/2011,3,149.97,449.91
CA-2011-125150,PW-19030,FUR-CH-10002439,5/16/2011,5,232.88,1164.4
CA-2012-127327,PW-19030,FUR-CH-10004218,2/3/2012,1,90.882,90.882
CA-2014-117114,CY-12745,TEC-PH-10004042,11/1/2014,4,508.768,2035.072
CA-2014-117114,CY-12745,OFF-EN-10001137,11/1/2014,3,9.912,29.736
CA-2012-137302,BW-11110,FUR-CH-10002017,4/26/2012,3,63.936,191.808
CA-2012-137302,BW-11110,OFF-AR-10000588,4/26/2012,3,59.52,178.56
CA-2012-137302,BW-11110,TEC-PH-10003174,4/26/2012,3,311.976,935.928
CA-2012-137302,BW-11110,OFF-BI-10001524,4/26/2012,3,50.352,151.056
CA-2013-112382,MB-18085,TEC-PH-10001552,5/10/2013,2,19.136,38.272
CA-2012-128958,CR-12820,OFF-AR-10004757,1/24/2012,5,13.12,65.6
CA-2012-106257,EB-14110,FUR-TA-10002530,4/13/2012,2,241.568,483.136
CA-2012-106257,EB-14110,TEC-PH-10001494,4/13/2012,2,479.92,959.84
CA-2012-149083,SH-19975,FUR-CH-10004289,9/25/2012,4,307.136,1228.544
CA-2012-149083,SH-19975,OFF-LA-10002945,9/25/2012,2,12.6,25.2
CA-2012-149083,SH-19975,TEC-AC-10002567,9/25/2012,2,159.98,319.96
US-2011-137869,CV-12295,OFF-EN-10001509,3/28/2011,3,6.12,18.36
US-2011-137869,CV-12295,FUR-TA-10003954,3/28/2011,4,1184.72,4738.88
CA-2013-116603,AT-10735,OFF-AP-10002892,7/18/2013,2,45.96,91.92
CA-2011-158470,AG-10390,OFF-BI-10003638,4/19/2011,3,58.05,174.15
CA-2011-158470,AG-10390,OFF-PA-10001569,4/19/2011,11,71.28,784.08
US-2014-123834,GM-14500,FUR-TA-10001676,7/22/2014,4,124.404,497.616
CA-2012-125976,JK-15205,OFF-PA-10001125,9/27/2012,5,154.9,774.5
CA-2012-125976,JK-15205,TEC-PH-10002496,9/27/2012,12,1871.88,22462.56
CA-2013-128706,DW-13540,FUR-FU-10004053,2/27/2013,2,16.192,32.384
CA-2013-104311,AS-10090,OFF-ST-10000321,5/3/2013,3,18.936,56.808
CA-2013-104311,AS-10090,OFF-ST-10002957,5/3/2013,3,12.672,38.016
CA-2013-104311,AS-10090,OFF-LA-10000973,5/3/2013,2,5.04,10.08
CA-2011-169649,TS-21205,OFF-PA-10000143,12/9/2011,2,8.448,16.896
CA-2011-169649,TS-21205,OFF-AP-10003287,12/9/2011,2,20.388,40.776
CA-2012-144890,SM-20320,OFF-PA-10001526,12/25/2012,2,9.96,19.92
CA-2014-135587,BH-11710,OFF-AP-10004540,12/8/2014,4,320.64,1282.56
CA-2014-135587,BH-11710,TEC-AC-10001266,12/8/2014,4,52,208
CA-2011-103429,LW-16825,OFF-BI-10004233,5/30/2011,2,25.584,51.168
CA-2011-103429,LW-16825,TEC-PH-10003505,5/30/2011,5,464,2320
CA-2011-103429,LW-16825,OFF-AP-10001005,5/30/2011,3,235.95,707.85
CA-2011-103429,LW-16825,OFF-PA-10001712,5/30/2011,4,39.96,159.84
CA-2014-152261,JA-15970,OFF-BI-10002353,3/3/2014,4,18.528,74.112
CA-2012-142993,KA-16525,TEC-AC-10003038,10/12/2012,2,17.9,35.8
CA-2012-142993,KA-16525,OFF-ST-10000934,10/12/2012,2,81.96,163.92
CA-2012-143364,TG-21310,OFF-ST-10002743,7/14/2012,3,272.736,818.208
CA-2012-143364,TG-21310,OFF-PA-10001846,7/14/2012,4,18.496,73.984
CA-2012-143364,TG-21310,FUR-CH-10004287,7/14/2012,2,441.92,883.84
CA-2012-143364,TG-21310,FUR-BO-10001608,7/14/2012,6,127.764,766.584
CA-2011-100972,DB-13360,OFF-PA-10000357,11/19/2011,3,166.44,499.32
CA-2013-136994,LS-17245,OFF-PA-10000575,5/28/2013,2,13.38,26.76
US-2014-166233,MO-17950,TEC-AC-10002167,7/4/2014,2,24,48
CA-2014-122112,CA-11965,OFF-EN-10004459,9/26/2014,4,24.448,97.792
CA-2013-101672,DB-12910,OFF-LA-10002271,10/4/2013,2,6.16,12.32
CA-2013-101672,DB-12910,FUR-CH-10004063,10/4/2013,4,915.136,3660.544
CA-2013-101672,DB-12910,OFF-PA-10004610,10/4/2013,2,8.56,17.12
CA-2013-101672,DB-12910,OFF-PA-10001878,10/4/2013,2,97.82,195.64
CA-2014-168403,DK-12835,OFF-PA-10002036,9/10/2014,6,31.104,186.624
CA-2014-168403,DK-12835,OFF-AP-10003278,9/10/2014,1,11.176,11.176
CA-2012-148705,EB-14170,OFF-LA-10001641,3/12/2012,2,5.04,10.08
CA-2013-160241,DR-12940,FUR-FU-10003806,11/30/2013,4,242.176,968.704
CA-2013-155747,JS-15685,FUR-TA-10003392,6/15/2013,2,337.176,674.352
CA-2014-118017,LC-16870,OFF-AR-10003856,12/4/2014,6,13.344,80.064
CA-2014-118017,LC-16870,TEC-AC-10002006,12/4/2014,6,76.752,460.512
CA-2014-118017,LC-16870,TEC-AC-10002006,12/4/2014,8,102.336,818.688
CA-2014-118017,LC-16870,OFF-PA-10002246,12/4/2014,2,10.32,20.64
CA-2014-118017,LC-16870,OFF-SU-10004782,12/4/2014,7,47.32,331.24
CA-2014-118017,LC-16870,FUR-FU-10004351,12/4/2014,3,23.376,70.128
CA-2014-118017,LC-16870,FUR-FU-10004270,12/4/2014,5,16.72,83.6
CA-2014-118017,LC-16870,FUR-FU-10004053,12/4/2014,1,16.192,16.192
CA-2013-113117,JP-15520,OFF-PA-10000019,8/17/2013,5,32.4,162
CA-2013-148684,TS-21655,OFF-AR-10003811,12/26/2013,9,19.89,179.01
CA-2013-148684,TS-21655,TEC-AC-10001838,12/26/2013,2,399.98,799.96
CA-2013-148684,TS-21655,FUR-FU-10003553,12/26/2013,5,343.85,1719.25
CA-2013-148684,TS-21655,OFF-PA-10003302,12/26/2013,3,106.32,318.96
CA-2014-125367,NM-18445,OFF-BI-10002412,7/24/2014,3,13.92,41.76
CA-2014-124744,EH-14125,OFF-BI-10002852,6/22/2014,5,82.4,412
CA-2014-124744,EH-14125,OFF-BI-10000145,6/22/2014,2,6.24,12.48
CA-2014-124744,EH-14125,OFF-PA-10001970,6/22/2014,8,447.84,3582.72
CA-2014-128363,DC-12850,OFF-AP-10001563,8/14/2014,7,272.048,1904.336
CA-2014-128363,DC-12850,OFF-BI-10001359,8/14/2014,6,1614.582,9687.492
CA-2014-128363,DC-12850,OFF-FA-10003495,8/14/2014,5,24.32,121.6
CA-2014-128363,DC-12850,TEC-AC-10003709,8/14/2014,2,1.584,3.168
CA-2014-128363,DC-12850,FUR-FU-10003268,8/14/2014,1,31.984,31.984
CA-2014-128363,DC-12850,OFF-EN-10003845,8/14/2014,5,14.76,73.8
CA-2014-128363,DC-12850,FUR-CH-10002073,8/14/2014,2,423.648,847.296
CA-2012-126669,DO-13645,OFF-PA-10001357,11/7/2012,2,76.64,153.28
US-2012-118766,LS-16975,OFF-EN-10001415,10/15/2012,1,4.464,4.464
US-2012-118766,LS-16975,OFF-BI-10002813,10/15/2012,10,3.96,39.6
CA-2013-112585,RW-19630,OFF-AP-10003849,7/31/2013,2,715.64,1431.28
CA-2013-149762,RD-19720,FUR-TA-10004147,12/4/2013,3,268.704,806.112
CA-2013-149762,RD-19720,OFF-AR-10001662,12/4/2013,8,21.92,175.36
CA-2013-149762,RD-19720,OFF-ST-10001558,12/4/2013,3,48.72,146.16
CA-2013-149762,RD-19720,FUR-BO-10001337,12/4/2013,2,205.666,411.332
CA-2013-167605,RB-19570,FUR-FU-10001602,4/29/2013,2,30.344,60.688
US-2014-105697,JE-15715,OFF-ST-10003996,8/26/2014,2,25.696,51.392
CA-2014-165323,SR-20740,TEC-MA-10003673,6/18/2014,5,3404.5,17022.5
CA-2014-165323,SR-20740,TEC-AC-10004992,6/18/2014,3,101.34,304.02
CA-2012-110891,PO-19195,FUR-CH-10002880,11/20/2012,4,344.372,1377.488
CA-2014-100783,JK-16120,OFF-AR-10000380,9/5/2014,1,30.384,30.384
CA-2012-152513,JP-16135,OFF-BI-10002706,7/4/2012,2,22.848,45.696
CA-2014-139822,Dp-13240,OFF-ST-10000943,9/16/2014,2,38.62,77.24
CA-2014-139822,Dp-13240,TEC-AC-10001090,9/16/2014,2,59.98,119.96
CA-2014-107713,JB-16000,OFF-BI-10002026,3/14/2014,3,174.3,522.9
CA-2014-134096,PP-18955,TEC-PH-10000526,9/25/2014,5,383.96,1919.8
CA-2014-134096,PP-18955,OFF-BI-10004002,9/25/2014,3,15.57,46.71
CA-2013-125843,RF-19840,OFF-BI-10002309,8/14/2013,4,22.32,89.28
CA-2013-125843,RF-19840,OFF-LA-10003923,8/14/2013,7,103.6,725.2
CA-2014-120404,KH-16330,TEC-AC-10003433,11/21/2014,3,2.97,8.91
CA-2014-120404,KH-16330,TEC-PH-10001363,11/21/2014,1,569.99,569.99
CA-2014-120404,KH-16330,FUR-FU-10000820,11/21/2014,3,50.97,152.91
CA-2014-167549,EM-14200,FUR-TA-10004767,7/26/2014,6,298.116,1788.696
CA-2013-120082,DK-12835,OFF-AR-10001955,3/26/2013,3,59.52,178.56
US-2013-168095,MC-17425,FUR-CH-10004886,7/16/2013,3,230.28,690.84
US-2013-168095,MC-17425,OFF-PA-10003641,7/16/2013,5,105.52,527.6
CA-2014-166093,RW-19540,OFF-EN-10003134,8/18/2014,2,23.36,46.72
CA-2014-166093,RW-19540,TEC-PH-10002564,8/18/2014,3,71.976,215.928
CA-2014-166093,RW-19540,OFF-PA-10003893,8/18/2014,2,8.56,17.12
CA-2014-166093,RW-19540,OFF-BI-10000174,8/18/2014,3,13.92,41.76
