product_id,product_name,product_category,price
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,3.762
OFF-PA-10000130,Xerox 199,Office Supplies,10.272
TEC-PH-10002680,Samsung Galaxy Note 3,Technology,659.97
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,113.73
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,5.104
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,16.448
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,81.92
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,254.9
OFF-FA-10002975,Staples,Office Supplies,15.12
OFF-AR-10003481,Newell 348,Office Supplies,7.872
OFF-BI-10004967,Round Ring Binders,Office Supplies,8.32
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,89.95
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,25.2
OFF-LA-10003537,Avery 515,Office Supplies,37.59
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,14.97
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,1.98
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,39.936
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,18.464
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,4.896
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,145.764
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,9.612
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,199.75
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,1673.184
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,12.18
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,57.68
TEC-PH-10003885,Cisco SPA508G,Technology,263.96
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,299.94
OFF-SU-10001225,Staples,Office Supplies,25.76
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,271.9
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,45.84
FUR-FU-10002268,Ultra Door Push Plate,Furniture,9.82
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,93.36
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,541.24
OFF-PA-10000474,Staples,Office Supplies,106.32
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,1323.9
OFF-PA-10003641,Xerox 1909,Office Supplies,126.624
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,125.944
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,663.92
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,120
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,3.29
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,18.84
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,60.672
OFF-AR-10000634,Newell 320,Office Supplies,30.816
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,52.792
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,83.9
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,11.76
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,4.992
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,87.92
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,657.93
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,1.044
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,210.68
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,78.8
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,19.99
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,772.68
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,106.08
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,23.076
OFF-PA-10004621,Xerox 212,Office Supplies,25.92
OFF-PA-10001019,Xerox 1884,Office Supplies,47.952
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,0.984
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,75.384
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,4.608
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,37.68
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,41.91
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,435.999
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,388.704
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,572.58
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,33.18
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,63.88
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,26.72
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,295.056
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,393.25
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,2.214
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,16.272
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,706.86
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,5.97
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,21.184
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,41.376
OFF-AR-10004999,Newell 315,Office Supplies,17.94
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,2.655
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,892.35
FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,307.666
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,728.82
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,41.36
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,43.176
FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,4.16
OFF-PA-10001970,Xerox 1881,Office Supplies,61.4
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,24.448
TEC-PH-10000586,AT&T SB67148 SynJ,Technology,263.96
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,359.97
OFF-PA-10004983,Xerox 23,Office Supplies,12.96
OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",Office Supplies,116.82
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,276.784
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,239.97
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,16.02
OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,454.56
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,141.42
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,310.744
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,12.736
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,6.47
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,13.748
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,15.224
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,27.42
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,165.98
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,75
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,134.272
OFF-LA-10001474,Avery 477,Office Supplies,146.544
OFF-PA-10001497,Xerox 1914,Office Supplies,131.904
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,203.88
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,14.301
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,718.64
FUR-FU-10000246,Aluminum Document Frame,Furniture,61.1
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,28.08
OFF-AR-10002375,Newell 351,Office Supplies,10.496
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,39.92
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,77.58
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,269.36
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,5.76
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,109.9
FUR-FU-10001940,Staples,Furniture,23.88
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,26.2
OFF-PA-10002787,Xerox 227,Office Supplies,12.96
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,234.95
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,118.25
OFF-PA-10004239,Xerox 1953,Office Supplies,4.28
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,26.85
TEC-MA-10000984,Okidata MB760 Printer,Technology,3357.6
OFF-LA-10004484,Avery 476,Office Supplies,8.26
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,2973.32
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,104.79
TEC-PH-10003645,Aastra 57i VoIP phone,Technology,775.728
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,89.0664
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,175.44
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,438.336
FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,215.544
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,55.584
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,127.386
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,248.43
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,11.648
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,85.246
OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,20.64
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,148.02
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,33.29
OFF-PA-10000675,Xerox 1919,Office Supplies,204.95
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,526.344
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,41.96
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,451.152
OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,31.504
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,30.672
TEC-CO-10001766,Canon PC940 Copier,Technology,1079.976
FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,161.568
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,2.934
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,18.528
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,670.752
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,64.96
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,41.94
OFF-PA-10003971,Xerox 1965,Office Supplies,11.96
OFF-AR-10003481,Newell 348,Office Supplies,13.12
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,535.41
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,72.78
OFF-PA-10001970,Xerox 1881,Office Supplies,36.84
OFF-LA-10002762,Avery 485,Office Supplies,87.71
FUR-TA-10002533,BPI Conference Tables,Furniture,562.2925
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,56.52
OFF-AR-10001545,Newell 326,Office Supplies,11.264
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,284.08
OFF-PA-10004971,Xerox 196,Office Supplies,18.496
OFF-LA-10003223,Avery 508,Office Supplies,14.73
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,186.54
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,557.728
TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,159.968
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,471.9
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,3.52
OFF-PA-10000249,Staples,Office Supplies,49.12
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,20.16
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,10.68
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,141.96
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,32.48
OFF-PA-10002986,Xerox 1898,Office Supplies,20.04
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,13999.96
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,238
OFF-PA-10001125,Xerox 1988,Office Supplies,61.96
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,239.372
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,595
OFF-PA-10004285,Xerox 1959,Office Supplies,16.032
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,199.75
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,227.96
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,293.52
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,307.98
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,96.96
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,117.488
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,11.952
FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,512.499
FUR-TA-10002774,Laminate Occasional Tables,Furniture,863.128
FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,2036.86
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,449.568
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,108.96
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,264.18
OFF-LA-10004559,Avery 49,Office Supplies,2.88
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,41.904
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,23.92
OFF-PA-10003892,Xerox 1943,Office Supplies,156.512
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,128.34
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,474.95
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,999.98
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,277.5
FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,1252.704
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,110.97
FUR-FU-10004973,Flat Face Poster Frame,Furniture,22.608
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,1.892
OFF-PA-10003641,Xerox 1909,Office Supplies,63.312
OFF-EN-10002621,Staples,Office Supplies,7.824
FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,170.072
OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,62.82
OFF-PA-10001870,Xerox 202,Office Supplies,19.44
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,7.38
OFF-PA-10004735,Xerox 1905,Office Supplies,38.88
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,187.76
OFF-BI-10000546,Avery Durable Binders,Office Supplies,6.048
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,98.352
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,335.744
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,8.96
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,89.568
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,71.96
OFF-PA-10001800,Xerox 220,Office Supplies,15.552
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,10.43
OFF-ST-10004123,Safco Industrial Wire Shelving System,Office Supplies,72.784
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,67.15
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,549.98
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,11.82
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,4643.8
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,577.764
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,191.5155
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,2.624
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,1369.764
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,294.368
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,81.568
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,44.46
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,314.088
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,6.336
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,10.48
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,2.469
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,3.264
OFF-FA-10002676,Colored Push Pins,Office Supplies,4.344
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,31.776
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,4.928
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,1.788
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,15.072
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,12.624
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,185.88
OFF-PA-10004782,Xerox 228,Office Supplies,12.96
OFF-PA-10004243,Xerox 1939,Office Supplies,189.7
OFF-PA-10001033,Xerox 1893,Office Supplies,40.99
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,82.64
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,31.02
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,89.97
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,35.97
FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,1266.86
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,169.45
OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,40.68
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,3.328
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,933.262
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,2803.92
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,4.768
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,6.672
OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,4.448
FUR-FU-10000175,DAX Wood Document Frame.,Furniture,43.936
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,23.744
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,357
TEC-PH-10003691,BlackBerry Q10,Technology,806.336
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,85.44
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,344.91
OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,70.97
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,36.784
TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,743.988
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,11.212
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,4.712
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,180.98
OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,60.416
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,299.99
OFF-PA-10003134,Xerox 1937,Office Supplies,192.16
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,242.624
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,46.74
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,174.95
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,100.704
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,368.91
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,8.02
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,171.04
OFF-PA-10002552,Xerox 1958,Office Supplies,19.44
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,13.092
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,122.94
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,35.448
TEC-PH-10000376,Square Credit Card Reader,Technology,19.98
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,69.375
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,31.68
TEC-PH-10002584,Samsung Galaxy S4,Technology,2003.168
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,9.344
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,2563.056
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,387.136
OFF-AR-10000634,Newell 320,Office Supplies,3.424
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,1085.42
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,43.056
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,3.762
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,34.86
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,432.456
OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,675.06
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,65.232
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,207
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,600.53
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,59.904
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,637.44
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,51.756
OFF-PA-10000295,Xerox 229,Office Supplies,31.104
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,47.96
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,158.928
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,211.248
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,5.552
OFF-LA-10000443,Avery 501,Office Supplies,2.952
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,10.332
OFF-BI-10002393,Binder Posts,Office Supplies,18.368
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,299.9
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,26.55
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,111.98
FUR-FU-10003829,Stackable Trays,Furniture,4.928
OFF-LA-10003223,Avery 508,Office Supplies,11.784
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,7.98
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,180.96
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,1649.95
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,362.352
TEC-PH-10003092,Motorola L804,Technology,73.584
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,486.368
OFF-PA-10001870,Xerox 202,Office Supplies,32.4
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,41.86
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,77.56
OFF-AR-10001419,Newell 325,Office Supplies,37.17
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,137.352
